head	relation_type	term	term_key	zh_or_note	raw
transcription	kin	inscription	inscription	n. 铭文；题词	inscription | n. 铭文；题词 | stone inscription / ancient inscription | 石刻铭文；古代铭文
transcription	kin	description	description	n. 描述	description | n. 描述 | detailed description / product description | 详细描述；产品描述
lexicon	family	lexical	lexical	adj. 词汇的	lexical | adj. 词汇的 | lexical meaning | 词汇意义
neurotransmitter	family	neurotransmission	neurotransmission	n. 神经传递	neurotransmission | n. 神经传递 | neurotransmission process | 神经传递过程
neurotransmitter	kin	neuron	neuron	n. 神经元	neuron | n. 神经元 | sensory neuron / neuron network | 感觉神经元；神经元网络
neurotransmitter	kin	transmit	transmit	v. 传输；传播	transmit | v. 传输；传播 | transmit signals / transmit disease | 传输信号；传播疾病
neurotransmitter	kin	transmitter	transmitter	n. 发射器；传递者	transmitter | n. 发射器；传递者 | radio transmitter / signal transmitter | 无线电发射器；信号发射器
cortex	family	cortical	cortical	adj. 皮层的	cortical | adj. 皮层的 | cortical activity | 皮层活动
attention	family	attentional	attentional	adj. 注意的	attentional | adj. 注意的 | attentional control | 注意控制
memory	family	memorize	memorize	v. 记忆	memorize | v. 记忆 | memorize information | 记住信息
retrieval	family	retrieve	retrieve	v. 提取；检索	retrieve | v. 提取；检索 | retrieve memories | 提取记忆
lateralization	family	lateralized	lateralized	adj. 侧化的	lateralized | adj. 侧化的 | lateralized function | 侧化功能
executive	family	execute	execute	v. 执行	execute | v. 执行 | execute a plan | 执行计划
electroencephalogram	family	EEG	eeg	n. 脑电图缩写	EEG | n. 脑电图缩写 | EEG signal | 脑电信号
electroencephalogram	kin	electric	electric	adj. 电的	electric | adj. 电的 | electric signal / electric vehicle | 电信号；电动车
electroencephalogram	kin	brain	brain	n. 大脑	brain | n. 大脑 | brain activity / brain scan | 大脑活动；脑部扫描
electroencephalogram	kin	gram	gram	n. 克；图	gram | n. 克；图 | one gram / histogram | 一克；直方图
functional	family	function	function	n. 功能	function | n. 功能 | brain function | 大脑功能
functional	kin	function	function	n./v. 功能；运作	function | n./v. 功能；运作 | social function / function properly | 社会功能；正常运作
functional	kin	junction	junction	n. 交叉点；连接处	junction | n. 交叉点；连接处 | railway junction / road junction | 铁路枢纽；道路交叉口
functional	kin	defunct	defunct	adj. 不再存在的	defunct | adj. 不再存在的 | defunct company / defunct law | 倒闭公司；废止法律
fertilization	family	fertilize	fertilize	v. 施肥；使受精	fertilize | v. 施肥；使受精 | fertilize crops | 给作物施肥
fertilization	kin	fertile	fertile	adj. 肥沃的；富有创造力的	fertile | adj. 肥沃的；富有创造力的 | fertile soil / fertile imagination | 肥沃土壤；丰富想象力
fertilization	kin	fertility	fertility	n. 肥力；生育力	fertility | n. 肥力；生育力 | soil fertility / fertility rate | 土壤肥力；生育率
fertilization	kin	fertilizer	fertilizer	n. 肥料	fertilizer | n. 肥料 | organic fertilizer / chemical fertilizer | 有机肥；化肥
herbicide	family	herb	herb	n. 草本植物	herb | n. 草本植物 | herb garden | 草本园
herbicide	kin	herb	herb	n. 草本植物；药草	herb | n. 草本植物；药草 | medicinal herb / fresh herb | 药草；新鲜香草
herbicide	kin	herbivore	herbivore	n. 食草动物	herbivore | n. 食草动物 | large herbivore / marine herbivore | 大型食草动物；海洋食草动物
herbicide	kin	pesticide	pesticide	n. 农药	pesticide | n. 农药 | pesticide residue / pesticide use | 农药残留；农药使用
crop	family	crop	crop	v. 修剪；收获	crop | v. 修剪；收获 | crop plants | 修剪植物
soil	family	soilless	soilless	adj. 无土的	soilless | adj. 无土的 | soilless cultivation | 无土栽培
agronomy	family	agronomic	agronomic	adj. 农学的	agronomic | adj. 农学的 | agronomic practice | 农学实践
aquaculture	family	aquatic	aquatic	adj. 水生的	aquatic | adj. 水生的 | aquatic species | 水生物种
aquaculture	kin	aquatic	aquatic	adj. 水生的	aquatic | adj. 水生的 | aquatic species / aquatic environment | 水生物种；水生环境
aquaculture	kin	aquifer	aquifer	n. 含水层	aquifer | n. 含水层 | underground aquifer / aquifer depletion | 地下含水层；含水层枯竭
aquaculture	kin	aquarium	aquarium	n. 水族馆；鱼缸	aquarium | n. 水族馆；鱼缸 | public aquarium / aquarium display | 公共水族馆；水族展示
malnutrition	family	malnourished	malnourished	adj. 营养不良的	malnourished | adj. 营养不良的 | malnourished children | 营养不良儿童
malnutrition	kin	nutrition	nutrition	n. 营养	nutrition | n. 营养 | child nutrition / nutrition policy | 儿童营养；营养政策
malnutrition	kin	nutrient	nutrient	n. 营养物	nutrient | n. 营养物 | essential nutrient / soil nutrient | 必需营养素；土壤养分
malnutrition	kin	nourish	nourish	v. 滋养	nourish | v. 滋养 | nourish children / nourish creativity | 滋养儿童；滋养创造力
micronutrient	family	micro	micro	adj. 微小的	micro | adj. 微小的 | micro element | 微量元素
organic	family	organism	organism	n. 生物体	organism | n. 生物体 | living organism | 活生物体
preservation	family	preserve	preserve	v. 保存	preserve | v. 保存 | preserve food | 保存食物
dietary	family	diet	diet	n. 饮食	diet | n. 饮食 | balanced diet | 均衡饮食
calorie	family	caloric	caloric	adj. 热量的	caloric | adj. 热量的 | caloric restriction | 热量限制
land	family	landed	landed	adj. 拥有土地的；着陆的	landed | adj. 拥有土地的；着陆的 | landed property | 地产
residential	family	residence	residence	n. 住所	residence | n. 住所 | private residence | 私人住所
commercial	family	commerce	commerce	n. 商业	commerce | n. 商业 | urban commerce | 城市商业
industrial	family	industry	industry	n. 工业	industry | n. 工业 | heavy industry | 重工业
density	family	dense	dense	adj. 密集的	dense | adj. 密集的 | dense housing | 密集住房
transportation	family	transport	transport	v./n. 运输	transport | v./n. 运输 | transport goods | 运输货物
redevelopment	family	redevelop	redevelop	v. 再开发	redevelop | v. 再开发 | redevelop old districts | 再开发旧区
revitalization	family	revitalize	revitalize	v. 复兴	revitalize | v. 复兴 | revitalize downtown | 复兴市中心
landmark	family	landmark	landmark	adj. 里程碑式的	landmark | adj. 里程碑式的 | landmark decision | 里程碑式决定
skyline	family	skyscraper	skyscraper	n. 摩天楼	skyscraper | n. 摩天楼 | skyline skyscraper | 天际线摩天楼
foundation	family	foundational	foundational	adj. 基础的	foundational | adj. 基础的 | foundational structure | 基础结构
load-bearing	family	load	load	n. 荷载	load | n. 荷载 | structural load | 结构荷载
oceanography	family	oceanographic	oceanographic	adj. 海洋学的	oceanographic | adj. 海洋学的 | oceanographic data | 海洋学数据
oceanography	kin	ocean	ocean	n. 海洋	ocean | n. 海洋 | Pacific Ocean / ocean current | 太平洋；洋流
oceanography	kin	graph	graph	n. 图表	graph | n. 图表 | line graph / climate graph | 折线图；气候图
oceanography	kin	geography	geography	n. 地理学	geography | n. 地理学 | marine geography / human geography | 海洋地理学；人文地理学
current	family	current	current	adj. 当前的	current | adj. 当前的 | current condition | 当前状况
upwelling	family	upwell	upwell	v. 上涌	upwell | v. 上涌 | cold water upwells | 冷水上涌
phytoplankton	family	phyto	phyto	prefix 植物相关	phyto | prefix 植物相关 | phytoplankton growth | 浮游植物生长
phytoplankton	kin	phyto	phyto	root 植物	phyto | root 植物 | phytochemistry / phytotherapy | 植物化学；植物疗法
phytoplankton	kin	plankton	plankton	n. 浮游生物	plankton | n. 浮游生物 | plankton community / marine plankton | 浮游生物群落；海洋浮游生物
phytoplankton	kin	zooplankton	zooplankton	n. 浮游动物	zooplankton | n. 浮游动物 | marine zooplankton / zooplankton population | 海洋浮游动物；浮游动物种群
thermohaline	family	thermal	thermal	adj. 热的	thermal | adj. 热的 | thermal gradient | 热梯度
thermohaline	kin	thermal	thermal	adj. 热的	thermal | adj. 热的 | thermal energy / thermal vent | 热能；热喷口
thermohaline	kin	saline	saline	adj. 含盐的	saline | adj. 含盐的 | saline soil / saline solution | 盐碱土；盐水溶液
thermohaline	kin	thermometer	thermometer	n. 温度计	thermometer | n. 温度计 | digital thermometer / clinical thermometer | 数字温度计；临床体温计
carbon	family	carbonic	carbonic	adj. 碳酸的	carbonic | adj. 碳酸的 | carbonic acid | 碳酸
zooplankton	family	zoo	zoo	prefix 动物相关	zoo | prefix 动物相关 | zooplankton feeding | 浮游动物摄食
zooplankton	kin	zoo	zoo	n. 动物园	zoo | n. 动物园 | city zoo / zoo animals | 城市动物园；动物园动物
zooplankton	kin	plankton	plankton	n. 浮游生物	plankton | n. 浮游生物 | marine plankton / plankton bloom | 海洋浮游生物；浮游生物暴发
zooplankton	kin	phytoplankton	phytoplankton	n. 浮游植物	phytoplankton | n. 浮游植物 | marine phytoplankton / phytoplankton bloom | 海洋浮游植物；浮游植物暴发
glacial	family	glacier	glacier	n. 冰川	glacier | n. 冰川 | mountain glacier | 山地冰川
continental	family	continent	continent	n. 大陆	continent | n. 大陆 | African continent | 非洲大陆
abyssal	family	abyss	abyss	n. 深渊	abyss | n. 深渊 | ocean abyss | 海洋深渊
hydrothermal	family	thermal	thermal	adj. 热的	thermal | adj. 热的 | thermal energy | 热能
hydrothermal	kin	hydro	hydro	root 水	hydro | root 水 | hydro energy / hydro system | 水能；水系统
hydrothermal	kin	thermal	thermal	adj. 热的	thermal | adj. 热的 | thermal energy / thermal vent | 热能；热喷口
hydrothermal	kin	thermometer	thermometer	n. 温度计	thermometer | n. 温度计 | digital thermometer / clinical thermometer | 数字温度计；临床体温计
cyclone	family	cyclonic	cyclonic	adj. 气旋的	cyclonic | adj. 气旋的 | cyclonic storm | 气旋风暴
hurricane	family	hurricanic	hurricanic	adj. 飓风的	hurricanic | adj. 飓风的 | hurricanic wind | 飓风风力
hurricane	kin	hurry	hurry	v./n. 匆忙	hurry | v./n. 匆忙 | hurry to school / in a hurry | 匆忙去学校；匆忙地
hurricane	kin	current	current	n./adj. 水流；当前的	current | n./adj. 水流；当前的 | ocean current / current policy | 洋流；现行政策
hurricane	kin	cyclone	cyclone	n. 气旋	cyclone | n. 气旋 | tropical cyclone / cyclone warning | 热带气旋；气旋警报
ethnocentrism	family	ethnocentric	ethnocentric	adj. 民族中心主义的	ethnocentric | adj. 民族中心主义的 | ethnocentric view | 民族中心主义观点
ethnocentrism	kin	ethnic	ethnic	adj. 民族的	ethnic | adj. 民族的 | ethnic minority / ethnic identity | 少数族裔；民族身份
ethnocentrism	kin	center	center	n. 中心	center | n. 中心 | city center / research center | 市中心；研究中心
ethnocentrism	kin	eccentric	eccentric	adj. 古怪的；偏心的	eccentric | adj. 古怪的；偏心的 | eccentric behavior / eccentric orbit | 古怪行为；偏心轨道
cultural	family	culture	culture	n. 文化	culture | n. 文化 | local culture | 地方文化
cultural	kin	culture	culture	n. 文化	culture | n. 文化 | local culture / popular culture | 地方文化；大众文化
cultural	kin	cultivate	cultivate	v. 培养；耕种	cultivate | v. 培养；耕种 | cultivate critical thinking / cultivate crops | 培养批判思维；耕种作物
